index,login_timestamp,user_id,round-trip_time_[ms],ip_address,country,region,city,asn,user_agent_string,browser_name_and_version,os_name_and_version,device_type,login_successful,is_attack_ip,is_account_takeover,time_of_day,ip_reputation_score,geo_anomaly_flag,fail_count_1min,fail_count_5min,unique_usernames_5min,time_since_last_login,is_new_device,rolling_fail_velocity,login_success_rate_1min,fail_to_success_ratio_5min,attack_type,is_anomaly
377526,2020-02-08 14:14:47.065,-9102107169239946420,0.0,209.236.123.39,US,-,-,393398,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1971.138 Mobile Safari/537.36 variation/88424",Chrome Mobile 81.0.4044.1971,Android 5.5.1,mobile,True,True,False,14,1.0,0,4,4,3,0,0,0.4,0.0,4.0,brute_force,1
2388597,2020-03-06 05:20:35.835,5181918914147664712,0.0,209.236.117.71,US,-,-,393398,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.108 Mobile Safari/537.36 OPR/56.1.2780.51589",Opera Mobile 56.1.2780,KaiOS 2.5,mobile,False,True,False,5,1.0,0,9,9,2,1,0,0.9,0.0,9.0,brute_force,1
8996836,2020-06-07 13:10:21.204,7649399369940913936,0.0,51.174.80.1,NO,Rogaland,Stavanger,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1604 variation/246888,Firefox 20.0.0.1604,iOS 13.4,mobile,True,False,False,13,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
988916,2020-02-16 14:27:53.078,-4324475583306591935,0.0,31.42.11.211,PL,Silesia,Częstochowa,49528,Mozilla/5.0 (Mobile; https://github.com/das-group/rba-dataset; A405DL) Gecko/48.0.0.3128 Firefox/48.0.0.3128 KAIOS/2.5 variation/134325,Firefox Mobile 48.0.0.3128,KaiOS 2.5,mobile,False,True,False,14,1.0,1,2,3,4,1,1,0.3,0.6,1.0,dictionary_attack,1
5695961,2020-04-21 10:25:37.290,7615949557874567256,0.0,84.209.18.200,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.51.109 Safari/537.36",Chrome 72.0.3626.51,Mac OS X 10.12.3,desktop,True,False,False,10,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
26767473,2021-01-07 01:43:37.060,-4324475583306591935,0.0,10.3.205.196,RU,Ivanovo Oblast,Privolzhsk,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,1,0.0,1,1,10,1,7,0,2.2,0.0,10.0,dictionary_attack,1
4644591,2020-04-06 15:42:07.868,-5575340952604045205,0.0,209.236.117.97,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36 PHX/5.0",Chrome Mobile 81.0.4044,iOS 14.2.1,mobile,True,True,False,15,1.0,0,3,9,7,999999,1,0.9,0.4,2.25,credential_stuffing,1
18046,2020-02-03 16:17:22.252,-3872689157178016092,0.0,66.248.237.225,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.149 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 80.0.3987,iOS 11.2.6,mobile,True,True,False,16,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
2411737,2020-03-06 11:44:19.690,-4324475583306591935,0.0,79.170.60.247,FR,-,-,25215,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,False,False,False,11,0.0,1,0,0,1,3,0,0.0,1.0,0.0,normal,0
3057845,2020-03-16 06:30:05.776,-6831197011372506041,0.0,185.101.94.222,DE,-,-,204035,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) optimo (XT1952DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 variation/203596",Chrome Mobile 81.0.4044,iOS 13.1.3,mobile,True,False,False,6,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4037375,2020-03-29 16:35:03.628,-4324475583306591935,0.0,23.137.224.172,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1782 variation/38030,Firefox 20.0.0.1782,Android 2.2,mobile,False,False,False,16,0.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
1238591,2020-02-19 16:34:07.824,-3262557821754177662,0.0,66.248.237.27,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.71 Mobile Safari/537.36 variation/138240",Chrome Mobile 81.0.4044,Windows Phone 8.1,mobile,False,True,False,16,1.0,0,3,3,5,999999,1,0.3,0.5,1.0,brute_force,1
6795007,2020-05-06 14:36:13.955,1415087900693129542,766.0,84.208.20.115,NO,Oslo County,Oslo,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False,14,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
30704568,2021-02-21 21:34:41.739,-4324475583306591935,0.0,10.1.6.103,BR,Rio de Janeiro,Barra Mansa,500169,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.223.232.149 Safari/537.36 RuxitSynthetic/1.0 v5115068029 t8347097904287973985",Chrome 80.0.3987.223.232,Chrome OS 5978.98.0,desktop,False,False,False,21,0.0,1,0,0,1,11,0,0.0,1.0,0.0,normal,0
25179971,2020-12-25 15:27:08.885,-4324475583306591935,0.0,92.221.211.65,NO,Vestland,Straume,29695,"Mozilla/5.0  (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.57.117 Safari/537.36",Chrome 72.0.3626.57,Chromecast 1.49.230269,desktop,False,False,False,15,0.0,1,0,0,1,2,0,0.0,1.0,0.0,normal,0
4532126,2020-04-05 03:41:53.809,7721570526430370349,0.0,209.236.125.190,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.95 Mobile Safari/537.36 variation/147798",Chrome Mobile 48.0.2564,iOS 11.2.6,mobile,False,True,False,3,1.0,0,1,6,7,1,0,0.7,0.5,2.0,credential_stuffing,1
131664,2020-02-05 06:46:46.557,614924325466234726,0.0,209.236.125.238,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko Chrome/71.0.3578.2896.2901.89 Mobile Safari/604.1",Chrome Mobile 71.0.3578.2896.2901,iOS 9.3.4,mobile,False,True,False,6,1.0,0,1,2,5,999999,1,0.2,0.6666666666666666,0.6666666666666666,normal,0
8049,2020-02-03 14:19:44.347,-5970605408214710338,0.0,209.236.123.123,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/51.0.2704.54 Mobile Safari/537.36 Polarity/5.0.1 variation/149000",Chrome Mobile 51.0.2704,iOS 11.2.6,mobile,True,True,False,14,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
27326097,2021-01-11 17:24:56.274,6813505045916226669,0.0,158.149.131.87,NO,-,-,29492,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.10 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1928,iOS 13.4,mobile,True,False,False,17,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
28490228,2021-01-25 01:35:55.110,8214165408328270434,807.0,37.191.178.14,NO,Oslo County,Oslo,57963,"Mozilla/5.0  (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/202301",Android 2.3.3.2637,iOS 12.5.4,mobile,True,False,False,1,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4458522,2020-04-03 21:39:48.208,-4324475583306591935,0.0,209.236.117.120,US,-,-,393398,"Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1923.117 Mobile Safari/537.36 variation/11365",Chrome Mobile 81.0.4044.1923,Android 10.0.99,mobile,False,True,False,21,1.0,0,1,1,2,1,0,0.1,0.0,1.0,normal,0
18031,2020-02-03 16:17:11.302,-4324475583306591935,0.0,66.248.237.225,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.149 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 80.0.3987,iOS 11.2.6,mobile,False,True,False,16,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
2422239,2020-03-06 14:14:01.996,-4324475583306591935,0.0,195.88.227.142,US,Texas,Dallas,398986,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,14,1.0,0,0,0,1,1,0,0.0,1.0,0.0,normal,0
5005144,2020-04-11 17:53:13.055,-4324475583306591935,0.0,195.88.227.224,US,Texas,Dallas,398986,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/50.0.2661.86 Mobile Safari/537.36 PHX/5.7",Chrome Mobile 50.0.2661,Android 4.1,mobile,False,True,False,17,1.0,0,2,9,2,1,0,0.9,0.0,4.5,dictionary_attack,1
2457174,2020-03-07 04:06:23.590,4378777404869366019,0.0,45.130.53.224,US,Texas,Dallas,398986,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Build/NCQS26.69-64-15; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/88.0.4324.141 Mobile Safari/537.36",Chrome Mobile WebView 88.0.4324,Android 6.0.99,mobile,False,True,False,4,1.0,0,0,0,1,999999,1,0.5,1.0,0.0,normal,0
1321318,2020-02-20 17:22:19.956,7412847080897048251,0.0,92.220.64.191,NO,Viken,Drammen,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.41 Mobile Safari/537.36",Chrome Mobile 81.0.4044,iOS 13.4,mobile,True,False,False,17,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4932682,2020-04-10 15:33:36.160,-3196194786764467227,0.0,209.236.123.138,US,-,-,393398,"Mozilla/5.0  (Linux; U; Android 2.2) Build/R88-13597.66.0; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/88.0.4324.93 Safari/537.36",Chrome Mobile WebView 88.0.4324,Android 2.2,mobile,False,True,False,15,1.0,0,1,1,2,999999,1,0.1,0.0,1.0,normal,0
1845023,2020-02-27 18:35:20.553,7607510771162779148,0.0,10.0.11.241,NO,Agder,Hovden,500021,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,True,False,18,1.0,0,1,4,11,999999,1,0.4,0.8,0.4444444444444444,credential_stuffing,1
4541034,2020-04-05 07:38:17.771,-4324475583306591935,0.0,209.236.125.111,US,-,-,393398,Mozilla/5.0  (Linux; Android 10.0.99) Gecko/20081407 Firefox/20.0.0.1618 variation/19780,Firefox 20.0.0.1618,Android 10.0.99,mobile,False,True,False,7,1.0,0,1,1,2,1,0,0.1,0.5,1.0,normal,0
12068333,2020-07-19 14:36:10.921,9071442086924704240,0.0,10.0.68.162,NO,Viken,Lorenskog,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.20.92 Safari/537.36 variation/6340",Chrome 69.0.3497.17.20,Mac OS X 10.14.6,desktop,True,False,False,14,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4001663,2020-03-29 07:01:53.323,2632519503140447098,0.0,66.248.237.251,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1610 variation/192619,Firefox 20.0.0.1610,iOS 11.2.6,mobile,False,True,False,7,1.0,0,4,10,5,999999,1,1.0,0.0,5.0,brute_force,1
208302,2020-02-06 07:31:04.111,-4324475583306591935,0.0,209.236.125.108,US,-,-,393398,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; NOKIA; Lumia 635) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",IE Mobile 11.0,Windows Phone 8.1,mobile,False,True,False,7,1.0,0,3,6,4,1,0,0.6,0.25,1.5,brute_force,1
2025191,2020-03-01 10:15:05.975,-4324475583306591935,0.0,38.135.39.164,US,-,-,393398,Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) Gecko/20150101 Firefox/20.0.0.1618 (Chrome,Firefox 20.0.0.1618,Windows Phone 8.1,mobile,False,True,False,10,1.0,0,0,0,4,1,0,0.0,1.0,0.0,normal,0
1419124,2020-02-22 07:05:16.246,7289537830249788692,0.0,209.236.117.103,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.23 Mobile Safari/537.36",Chrome Mobile 48.0.2564,Android 4.1,mobile,True,True,False,7,1.0,0,3,9,7,999999,1,0.9,0.0,9.0,credential_stuffing,1
6000922,2020-04-25 14:55:01.027,-5558200172742070350,0.0,182.50.191.6,NO,-,-,55784,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.16.81 Safari/537.36",Chrome 69.0.3497.16,Mac OS X 10.14.6,desktop,True,False,False,14,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4131731,2020-03-30 21:50:51.882,8557575486008279741,0.0,209.236.117.149,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NCR26.58-44; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36",Chrome Mobile WebView 81.0.4044,iOS 11.2.6,mobile,True,True,False,21,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
7746328,2020-05-19 15:28:09.268,-3669020219037284279,0.0,79.161.124.66,NO,Rogaland,Haugesund,29695,"Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.58.97 Safari/537.36",Chrome 72.0.3626.58,Chrome OS 11316.123.0,desktop,True,False,False,15,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
793565,2020-02-13 19:03:11.051,-8493736126477068010,0.0,38.135.39.207,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus Build/NMA26.42-113; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 6.0.99,mobile,True,True,False,19,1.0,0,2,5,6,999999,1,0.5,0.0,1.6666666666666667,credential_stuffing,1
9678664,2020-06-17 07:33:19.133,9018657308860278091,0.0,83.243.227.130,NO,Møre og Romsdal,Ålesund,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",Chrome 67.0.3396,Mac OS X 10.14.6,desktop,True,False,False,7,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
17667928,2020-10-05 19:57:21.954,-4324475583306591935,0.0,10.0.4.22,RO,Hunedoara,Hunedoara,500039,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1944.138 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 81.0.4044.1944,Android 6.0.99,mobile,False,True,False,19,1.0,1,0,0,1,0,0,0.0,1.0,0.0,normal,0
64886,2020-02-04 09:45:46.646,1153913793444510975,0.0,81.166.182.210,NO,Vestfold og Telemark,Sandefjord,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 XNX Browser/1.0.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,True,False,False,9,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
786181,2020-02-13 17:18:48.185,-4324475583306591935,0.0,38.135.39.212,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2897.83 Mobile Safari/537.36 variation/255950",Chrome Mobile 71.0.3578.2896.2897,iOS 14.2.1,mobile,False,True,False,17,1.0,0,5,5,3,2,0,0.5,0.1666666666666666,5.0,brute_force,1
4531793,2020-04-05 03:29:24.607,-4324475583306591935,0.0,38.135.39.32,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus Build/OPSS28.65-36-11-4; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36",Chrome Mobile WebView 44.0.2403,Android 6.0.99,mobile,False,True,False,3,1.0,0,9,11,5,1,0,1.1,0.1818181818181818,5.5,brute_force,1
6226362,2020-04-28 18:47:24.087,8755699539390816863,0.0,158.248.236.147,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1926,iOS 13.4,mobile,True,False,False,18,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
9327556,2020-06-12 04:08:38.565,-4324475583306591935,0.0,95.164.142.79,US,Wyoming,Cheyenne,54903,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.95 Mobile Safari/537.36",Chrome Mobile 48.0.2564,iOS 11.2.6,mobile,False,False,False,4,0.0,0,0,0,1,32,0,0.0,1.0,0.0,normal,0
18154075,2020-10-12 12:41:12.182,-424558501826646744,0.0,79.161.38.11,NO,Viken,Solbergelva,29695,"Mozilla/5.0  (X11; CrOS x86_64 13421.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.21.100 Safari/537.36",Chrome 69.0.3497.17.21,Chrome OS 13421.73.0,desktop,True,False,False,12,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
3942322,2020-03-28 09:26:21.349,6161900825155735431,0.0,46.212.72.126,NO,Innlandet,Bybrua,41164,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/1527",Chrome 73.0.3654,Chromecast 1.52.251747,desktop,True,False,False,9,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
20056500,2020-11-06 12:29:17.160,7437896823610197276,484.0,84.209.74.85,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.96 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1927,Android 6.0.99,mobile,True,False,False,12,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4072758,2020-03-30 08:11:57.103,1441266167951630218,0.0,204.197.251.238,GB,-,-,63410,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36",Chrome 73.0.3654,Mac OS X 10.14.6,desktop,True,True,False,8,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
2581981,2020-03-09 06:18:16.205,6383100072670826043,0.0,43.243.212.242,IN,Maharashtra,Thane,132996,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1727 variation/195240,Firefox 20.0.0.1727,iOS 11.2.6,mobile,True,False,False,6,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5813178,2020-04-22 21:45:02.495,3260406153581897674,0.0,185.89.129.78,FR,Hauts-de-France,Lomme,44902,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.16.81 Safari/537.36 variation/5981",Chrome 69.0.3497.16,Mac OS X 10.14.6,desktop,True,False,False,21,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
22612132,2020-11-30 12:17:13.714,-4324475583306591935,0.0,10.3.205.192,RU,-,-,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,12,0.0,1,0,1,1,11,0,0.4,1.0,1.0,normal,0
23221008,2020-12-04 15:37:25.909,-4324475583306591935,0.0,10.0.4.21,RO,Timis,Targoviste,500039,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.138 Mobile Safari/537.36 YaApp_Android/9.20 YaSearchBrowser/9.20 variation/161872",Chrome Mobile 81.0.4044.1927,iOS 11.2.6,mobile,False,True,False,15,1.0,1,0,0,1,2,0,0.0,1.0,0.0,normal,0
27956415,2021-01-18 15:58:05.276,-324151519737486640,0.0,84.48.187.145,NO,Innlandet,Hunndalen,15659,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.142 Mobile Safari/537.36 variation/164534",Chrome Mobile 81.0.4044.1928,iOS 11.2.6,mobile,False,False,False,15,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
3837774,2020-03-26 19:16:24.906,-4324475583306591935,0.0,209.236.123.30,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.66 Mobile Safari/537.36,gzip(gfe,gzip(gfe",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,19,1.0,0,2,3,2,3,0,0.3,0.3333333333333333,3.0,dictionary_attack,1
15720024,2020-09-09 04:56:12.657,-3484659926007644944,0.0,199.26.84.33,US,-,-,393398,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36/4.05d.1002.m75.10.13003",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False,4,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
502337,2020-02-10 10:54:37.255,-4324475583306591935,0.0,209.236.123.219,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/MPJ24.139-23.1 AppleWebKit/537.36 (KHTML, like Gecko Chrome/49.0.2623.91 Mobile Safari/537.36",Chrome Mobile 49.0.2623,Android 4.1,mobile,False,True,False,10,1.0,0,0,0,1,1,0,0.0,1.0,0.0,normal,0
4195150,2020-03-31 16:02:23.824,270960509840343758,0.0,209.236.123.131,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.74 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Windows Phone 8.1,mobile,True,True,False,16,1.0,0,2,6,4,999999,1,0.6,0.0,6.0,dictionary_attack,1
10272231,2020-06-25 04:21:56.049,6998943612473066845,0.0,158.149.114.95,NO,Innlandet,Folldal,29492,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko snap Chrome/83.0.4103.309.116 Chrome/83.0.4103.309.116 Safari/537.36",Chrome 83.0.4103.309,Mac OS X 11.6.3,desktop,False,False,False,4,0.0,0,0,0,1,2555,0,0.0,1.0,0.0,normal,0
328687,2020-02-07 17:44:19.775,-4324475583306591935,0.0,209.236.123.252,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NCRS26.58-44-16; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False,17,1.0,0,8,10,6,0,0,1.0,0.2727272727272727,3.333333333333333,credential_stuffing,1
21325155,2020-11-20 10:04:01.681,-4324475583306591935,0.0,10.3.205.191,RU,Moscow,Moscow,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net) variation/40,ZipppBot 0.11,Other ,bot,False,False,False,10,0.0,1,0,2,1,11,0,0.2,1.0,2.0,normal,0
7376665,2020-05-14 14:22:07.193,-4324475583306591935,0.0,173.248.150.141,US,Colorado,Denver,30475,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 OPT/2.2",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,False,False,14,0.0,0,0,0,1,20,0,0.0,1.0,0.0,normal,0
